protect_pct,n_protect,seqlen,dist,seed,L1_recon_max_abs,L1_recon_rmse,L1_recon_cosine,L1_recon_p999,L1_nan_inf,L2_K_rel_l2,L2_K_cosine,L3_logit_max_abs,L3_logit_rel_l2,L3_top1_agree,L3_top5_overlap,L4_kl,L4_jsd,L4_tvd,L5_out_rel_l2,L5_out_cosine
2,3,128,heavy_tailed,2,0.03125,0.013002563267946243,0.9999598264694214,0.03125,0,0.001393214799463749,1.0000073909759521,0.004171252250671387,0.001190638984553516,1.0,1.0,1.186427653010469e-06,2.9390844247245695e-07,0.0006012357189320028,0.00117026106454432,0.9999992847442627
2,3,128,outliers,0,0.015625,0.006969033740460873,0.9999752044677734,0.015625,0,0.00016869722458068281,0.9999980926513672,0.004062294960021973,0.0001761965686455369,1.0,1.0,1.7754489078924962e-07,6.969438004489348e-08,0.00023133672948461026,0.00041073645115830004,1.0
2,3,128,outliers,1,0.5,0.05401046946644783,0.9999701976776123,0.2957801818847656,0,0.001285392907448113,0.999996542930603,0.05973243713378906,0.0014583850279450417,1.0,1.0,6.126593916633283e-07,1.6976497363430099e-07,7.147648284444585e-05,0.0001110263037844561,0.9999998807907104
2,3,128,outliers,2,0.015625,0.006760033778846264,0.9999778270721436,0.015625,0,0.000166909143445082,0.9999978542327881,0.0023784637451171875,0.00012563075870275497,1.0,1.0,1.5881812487350544e-07,4.5078550670041295e-08,0.00014207880303729326,0.00021974282572045922,1.0
2,3,128,asymmetric,0,0.03125,0.010050373151898384,0.9999982714653015,0.03125,0,0.00030400362447835505,0.9999989867210388,0.008156776428222656,0.00035241805016994476,1.0,1.0,1.4827155609964393e-06,3.69480630979524e-07,0.0005933165084570646,0.0010149823501706123,0.9999994039535522
2,3,128,asymmetric,1,0.03125,0.00999536458402872,0.9999983906745911,0.03125,0,0.0003020147851202637,0.9999986886978149,0.008664131164550781,0.000336100667482242,1.0,1.0,1.1320680641802028e-06,3.057823505514534e-07,0.0004842233029194176,0.0015236616600304842,0.9999990463256836
2,3,128,asymmetric,2,0.03125,0.009724849835038185,0.9999983310699463,0.03125,0,0.000294323283014819,0.9999980926513672,0.004947006702423096,0.0004042231885250658,1.0,1.0,4.541067255559028e-07,1.1614221762101806e-07,0.0003228645073249936,0.0005600251024588943,0.9999997615814209
2,3,128,high_dynamic_range,0,16.0,1.7857632637023926,0.9999798536300659,12.789794921875,0,0.0013728974154219031,1.000003695487976,0.4486207962036133,0.0005647432990372181,1.0,1.0,-2.3847468444415654e-09,1.8566885529036625e-10,3.1362844765681075e-08,9.77462946138985e-08,1.0000001192092896
2,3,128,high_dynamic_range,1,2.0,0.3036350905895233,0.9999805092811584,2.0,0,0.00022877701849211007,1.0000046491622925,0.042144775390625,6.15730750723742e-05,1.0,1.0,-2.0534187683551863e-08,1.5480772219689243e-10,1.0862459021154791e-07,3.434525979173486e-07,1.000000238418579
2,3,128,high_dynamic_range,2,16.0,2.5581068992614746,0.9999784827232361,13.85986328125,0,0.001971728401258588,1.0000014305114746,2.1688232421875,0.003052100772038102,1.0,0.9047619047619048,8.987024671114341e-07,1.977929571239656e-07,2.2609956431551836e-06,5.741870609199395e-06,0.9999999403953552
2,3,128,near_zero,0,1.52587890625e-05,6.9159932536422275e-06,0.9999755024909973,1.52587890625e-05,0,0.001056670444086194,1.0000028610229492,3.627268597483635e-06,0.0012252094456925988,1.0,1.0,2.2376298147719353e-08,9.246283738661987e-10,4.809116944670677e-07,1.2833739901907393e-06,1.0
2,3,128,near_zero,1,1.52587890625e-05,7.287521384569118e-06,0.999973714351654,1.52587890625e-05,0,0.0011082424316555262,1.0000028610229492,4.505738615989685e-06,0.0013575796037912369,1.0,1.0,1.9609494472661027e-08,-5.115895707064055e-09,5.763722583651543e-07,1.4982780385253136e-06,0.9999999403953552
2,3,128,near_zero,2,1.52587890625e-05,6.876033239677781e-06,0.9999772310256958,1.52587890625e-05,0,0.001053576939739287,1.0000040531158447,2.3065522327669896e-06,0.0008576553664170206,1.0,1.0,2.7044908534890055e-08,-1.257303416934974e-08,3.3312244340777397e-07,8.31677311907697e-07,1.0
2,3,512,normal,0,0.015625,0.007687539793550968,0.9999712705612183,0.015625,0,0.0011725334916263819,1.0000102519989014,0.0036731958389282227,0.0011079004034399986,1.0,1.0,5.493757271324284e-07,1.2104197821827256e-07,0.00037868000799790025,0.0007253788062371314,0.9999997615814209
2,3,512,normal,1,0.015625,0.007907389663159847,0.9999695420265198,0.015625,0,0.0012040550354868174,1.0000113248825073,0.004008334130048752,0.00104645942337811,1.0,1.0,4.6956517962826183e-07,1.3894432981942373e-07,0.0003851191431749612,0.0009727697470225394,0.9999995827674866
2,3,512,normal,2,0.015625,0.007983272895216942,0.9999690055847168,0.015625,0,0.0012183580547571182,1.000010371208191,0.002723023295402527,0.0009060953161679208,1.0,1.0,4.201480123811052e-07,1.114590872930421e-07,0.00035779853351414204,0.0009217677870765328,0.9999995231628418
2,3,512,heavy_tailed,0,0.03515625,0.01653444394469261,0.9999330043792725,0.033203125,0,0.0017670043744146824,1.000011682510376,0.0071993619203567505,0.0016103109810501337,1.0,1.0,2.290457814524416e-06,5.41545205123839e-07,0.000787793193012476,0.002251053461804986,0.9999988675117493
2,3,512,heavy_tailed,1,0.032470703125,0.015421236865222454,0.9999393224716187,0.03125,0,0.001646932796575129,1.0000085830688477,0.007200062274932861,0.0014002624666318297,1.0,1.0,2.0748884708154947e-06,5.150847073309706e-07,0.000765819801017642,0.002252758014947176,0.9999977350234985
2,3,512,heavy_tailed,2,0.033203125,0.0167177002876997,0.9999341368675232,0.0322265625,0,0.0017863777466118336,1.0000064373016357,0.005449771881103516,0.0014144256711006165,1.0,1.0,1.7704153378872434e-06,4.4085743411415024e-07,0.0007420118781737983,0.001904848264530301,0.9999982714653015
2,3,512,outliers,0,0.015625,0.007687539793550968,0.9999712705612183,0.015625,0,0.00018448868650011718,1.000010371208191,0.0036733150482177734,0.00014565809397026896,1.0,1.0,1.243237335302183e-07,2.2747354222474314e-08,0.00015913991956040263,0.0002503015275578946,0.9999999403953552
2,3,512,outliers,1,0.5,0.051596496254205704,0.9999744892120361,0.3125,0,0.0012419379781931639,1.0000112056732178,0.02416515350341797,0.0008134465315379202,1.0,1.0,6.053479410184082e-06,1.5460659597010817e-06,0.0009871190413832664,0.003278873162344098,0.9999949932098389
2,3,512,outliers,2,0.015625,0.007983272895216942,0.9999690055847168,0.015625,0,0.00019305746536701918,1.0000122785568237,0.002723217010498047,0.00015874722157604992,1.0,1.0,2.7369372901375755e-07,6.222661852461897e-08,0.00026604594313539565,0.0003785941225942224,0.9999999403953552
2,3,512,asymmetric,0,0.03125,0.010061981156468391,0.9999998807907104,0.03125,0,0.0003041804884560406,0.9999964237213135,0.008658885955810547,0.00029988581081852317,1.0,1.0,1.1000453241649666e-06,2.6235403538521496e-07,0.00046484885388053954,0.0011531873606145382,0.9999992847442627
2,3,512,asymmetric,1,0.03125,0.009931553155183792,0.9999999403953552,0.03125,0,0.00030037021497264504,0.9999949932098389,0.006020605564117432,0.00023831697762943804,1.0,1.0,7.580752026115078e-07,1.7437474753023707e-07,0.0004404111532494426,0.000791473314166069,0.9999995827674866
2,3,512,asymmetric,2,0.03125,0.010138941928744316,1.0,0.03125,0,0.00030662817880511284,0.9999927282333374,0.005081653594970703,0.00019137572962790728,1.0,1.0,6.042805580364075e-07,1.5006136777628853e-07,0.0003921551688108593,0.0009777044178918004,0.9999995827674866
2,3,512,high_dynamic_range,0,16.0,2.1569719314575195,0.9999744892120361,16.0,0,0.0016543386736884713,1.0000152587890625,0.960693359375,0.0013025994412600994,1.0,1.0,1.185084693133831e-05,2.9512884793803096e-06,0.0007092952728271484,0.001991993049159646,0.9999982118606567
2,3,512,high_dynamic_range,1,4.0,0.4425244629383087,0.999962568283081,2.5,0,0.0003364047151990235,1.000017762184143,0.06252288818359375,9.294769552070647e-05,1.0,1.0,4.282122745280503e-08,1.1953332545999729e-08,7.768842351651983e-07,2.242279833808425e-06,1.0000001192092896
2,3,512,high_dynamic_range,2,16.0,3.077456474304199,0.9999648332595825,16.0,0,0.002345845801755786,1.0000147819519043,1.846487045288086,0.002845101524144411,1.0,1.0,1.1191353223694023e-05,2.6683974283514544e-06,7.799427839927375e-05,0.00022389432706404477,1.0000001192092896
2,3,512,near_zero,0,1.52587890625e-05,7.790999916323926e-06,0.9999704957008362,1.52587890625e-05,0,0.0011883017141371965,1.0000077486038208,3.6588171496987343e-06,0.0010886460077017546,1.0,1.0,4.888143934067557e-08,-6.93373580773482e-10,3.888999344781041e-07,1.1557244761206675e-06,1.0000001192092896
2,3,512,near_zero,1,1.621246337890625e-05,7.963281859701965e-06,0.999968945980072,1.52587890625e-05,0,0.0012125304201617837,1.0000051259994507,3.933964762836695e-06,0.0010413177078589797,1.0,1.0,-2.6083506909913012e-08,1.0483068635380732e-08,3.86236933991313e-07,1.0010304549723514e-06,1.0
2,3,512,near_zero,2,1.52587890625e-05,7.962647032400128e-06,0.9999691247940063,1.52587890625e-05,0,0.001215228927321732,1.000008463859558,2.7513960958458483e-06,0.0009078066796064377,1.0,1.0,-3.10031538219846e-08,-1.164968121969423e-10,3.6215351428836584e-07,9.197334520649747e-07,1.0
2,3,2048,normal,0,0.015655517578125,0.008993706665933132,0.999963641166687,0.015625,0,0.0013722107978537679,0.9999575614929199,0.005510807037353516,0.0014021339593455195,1.0,1.0,1.0369207075200393e-06,2.4186007863136183e-07,0.0005222983891144395,0.001386061660014093,0.9999989867210388
2,3,2048,normal,1,0.017578125,0.008653299883008003,0.9999659657478333,0.01611328125,0,0.0013193270424380898,0.9999611973762512,0.0030736923217773438,0.0009487600182183087,1.0,1.0,4.5620811306434916e-07,1.3373696106100397e-07,0.00039156340062618256,0.0009696604101918638,0.9999994039535522
2,3,2048,normal,2,0.0166015625,0.00868658535182476,0.9999657273292542,0.015625,0,0.001326442346908152,0.9999634027481079,0.004458814859390259,0.0012491713277995586,1.0,1.0,7.704998097324278e-07,1.9093417336080165e-07,0.0004890725249424577,0.0013391702668741345,0.9999991059303284
2,3,2048,heavy_tailed,0,0.0625,0.020286787301301956,0.999900758266449,0.03944563865661621,0,0.002168600680306554,0.9999710321426392,0.011430390179157257,0.002190920291468501,1.0,1.0,4.965140306012472e-06,1.244214786311204e-06,0.0011903028935194016,0.003132233629003167,0.9999951720237732
2,3,2048,heavy_tailed,1,0.0625,0.01938117854297161,0.9999088048934937,0.041015625,0,0.0020729678217321634,0.999972403049469,0.00681304931640625,0.00147056148853153,1.0,1.0,2.6480113319848897e-06,6.093923730077222e-07,0.0009010471403598785,0.0021225321106612682,0.9999977350234985
2,3,2048,heavy_tailed,2,0.0625,0.019555581733584404,0.9999085664749146,0.0390625,0,0.0020944029092788696,0.9999687671661377,0.008695006370544434,0.0018738677026703954,1.0,1.0,3.3525489016028587e-06,8.740300927456701e-07,0.0010541996452957392,0.002320855390280485,0.9999997615814209
2,3,2048,outliers,0,0.015655517578125,0.008993706665933132,0.999963641166687,0.015625,0,0.00021643347281496972,1.0001466274261475,0.0055103302001953125,0.0002428690786473453,1.0,1.0,3.779297514938662e-07,1.0858054366735814e-07,0.000376595911802724,0.0006179600604809821,0.9999997615814209
2,3,2048,outliers,1,0.5,0.06152176111936569,0.9999653697013855,0.375,0,0.0014812417794018984,1.0001356601715088,0.047679901123046875,0.001446071662940085,1.0,1.0,3.336282316013239e-05,8.354109922947828e-06,0.002077551558613777,0.005468974355608225,0.9999850392341614
2,3,2048,outliers,2,0.0166015625,0.00868658535182476,0.9999657273292542,0.015625,0,0.00020963135466445237,1.0001484155654907,0.00445866584777832,0.00024362067051697522,1.0,1.0,2.6448171297488443e-07,6.703471200353306e-08,0.00029773928690701723,0.0005409904406405985,0.9999998807907104
2,3,2048,asymmetric,0,0.03125,0.00999471265822649,1.0000054836273193,0.03125,0,0.0003021550364792347,0.9999927878379822,0.009969472885131836,0.00024235913588199764,1.0,1.0,2.8205827220517676e-06,7.150057399485377e-07,0.0007756837294436991,0.00385710084810853,0.9999933838844299
2,3,2048,asymmetric,1,0.03125,0.009748316369950771,1.0000056028366089,0.03125,0,0.00029485890991054475,0.9999798536300659,0.005615949630737305,0.00024026371829677373,1.0,1.0,6.591843089154281e-07,1.3645262697536964e-07,0.00035991601180285215,0.0006563581409864128,0.9999998211860657
2,3,2048,asymmetric,2,0.03125,0.009883989579975605,1.0000051259994507,0.03125,0,0.0002989275089930743,0.9999827146530151,0.007725238800048828,0.0003192968142684549,1.0,1.0,9.494322057435056e-07,2.3350804667643388e-07,0.0004476799804251641,0.000900822808034718,0.9999995827674866
2,3,2048,high_dynamic_range,0,16.0,2.802154064178467,0.9999567866325378,16.0,0,0.0021463206503540277,1.0000662803649902,1.6079559326171875,0.0025492876302450895,1.0,1.0,0.0,0.0,2.130211477384875e-19,0.0,1.0000001192092896
2,3,2048,high_dynamic_range,1,4.0,0.49771544337272644,0.9999562501907349,3.0,0,0.0003811037167906761,1.0000687837600708,0.1381378173828125,0.00017512920021545142,1.0,1.0,1.588834379617765e-07,2.213248784244115e-08,5.712632992072031e-05,0.00014433068281505257,0.9999999403953552
2,3,2048,high_dynamic_range,2,16.0,3.2758700847625732,0.9999616146087646,16.0,0,0.0024943409953266382,1.0000667572021484,0.85498046875,0.000975796312559396,1.0,1.0,1.435392071869046e-08,6.421863485428503e-09,6.391240958691924e-08,1.9807070827937423e-07,0.9999999403953552
2,3,2048,near_zero,0,1.621246337890625e-05,8.99393307918217e-06,0.9999632835388184,1.5306093700928614e-05,0,0.001372216735035181,0.9999610185623169,5.381647497415543e-06,0.0013910062843933702,1.0,1.0,-2.423829670306077e-08,6.196909652089744e-11,5.221154424361885e-07,1.4761459397050203e-06,1.0
2,3,2048,near_zero,1,1.9073486328125e-05,8.669104317959864e-06,0.9999656081199646,1.71661376953125e-05,0,0.001321714953519404,0.9999582171440125,3.1882664188742638e-06,0.000938057026360184,1.0,1.0,8.051922861795902e-08,-2.0685002599662994e-09,3.9222140912897885e-07,1.1622247484410764e-06,0.9999999403953552
2,3,2048,near_zero,2,1.71661376953125e-05,8.73037879500771e-06,0.9999657273292542,1.5497207641601562e-05,0,0.0013331364607438445,0.9999592900276184,4.317960701882839e-06,0.001259204582311213,1.0,1.0,1.768983004524216e-08,-2.216000938304319e-09,4.946778062731028e-07,1.4763880926693673e-06,1.0000001192092896
4,5,128,normal,0,0.015625,0.006792111787945032,0.9999775886535645,0.015625,0,0.0013395908754318953,1.0000029802322388,0.004142463207244873,0.0012856421526521444,1.0,1.0,7.494663805118762e-07,1.7275033314945176e-07,0.00047533048200421035,0.0011506935115903616,0.9999995827674866
4,5,128,normal,1,0.015625,0.00715383468195796,0.9999760985374451,0.015625,0,0.0014049186138436198,1.0000039339065552,0.00504612922668457,0.001454212237149477,1.0,1.0,1.1499234915390844e-06,2.906746203734656e-07,0.000597952282987535,0.0015355139039456844,0.999998927116394
4,5,128,normal,2,0.015625,0.0067309169098734856,0.9999786019325256,0.015625,0,0.001331634703092277,1.000003695487976,0.00343245267868042,0.0012471236987039447,1.0,1.0,6.23295818513725e-07,1.7347684888591175e-07,0.0004643445718102157,0.0010754510294646025,0.999999463558197
4,5,128,heavy_tailed,0,0.03125,0.012489808723330498,0.9999607801437378,0.03125,0,0.0017161096911877394,1.0000061988830566,0.006624132394790649,0.0015883975429460406,1.0,1.0,2.2428675947594456e-06,5.61155275136116e-07,0.0007977292989380658,0.0013684871373698115,0.9999990463256836
4,5,128,heavy_tailed,1,0.03125,0.01375966239720583,0.9999563694000244,0.03125,0,0.0018867624457925558,1.0000057220458984,0.009957432746887207,0.0019160858355462551,1.0,1.0,3.8454963942058384e-06,9.817977115744725e-07,0.0011201532324776053,0.0026149603072553873,0.9999966621398926
4,5,128,heavy_tailed,2,0.03125,0.014004678465425968,0.9999565482139587,0.03125,0,0.0019374529365450144,1.0000061988830566,0.006760656833648682,0.0017570651834830642,1.0,1.0,2.4933297027018853e-06,6.140575692370476e-07,0.0008618857245892286,0.0015266722766682506,0.9999988079071045
4,5,128,outliers,0,0.25,0.03696431219577789,0.9999805688858032,0.25,0,0.0011552924988791347,0.9999974966049194,0.018986940383911133,0.0008512436761520803,1.0,1.0,1.0056924111268017e-05,2.516314680178766e-06,0.0010103313252329826,0.002217494882643223,0.999997615814209
4,5,128,outliers,1,0.5,0.04206228628754616,0.9999702572822571,0.28125,0,0.0012923370813950896,0.9999964237213135,0.05790901184082031,0.0014642283786088228,1.0,1.0,5.779627940682985e-07,1.4798763459111797e-07,6.997224409133196e-05,0.00010885018855333328,0.9999999403953552
4,5,128,outliers,2,0.265625,0.03759078308939934,0.9999766945838928,0.25,0,0.001198624144308269,0.9999971389770508,0.014799237251281738,0.0006464876933023334,1.0,1.0,7.71504892327357e-06,1.9002279714186443e-06,0.0008789526764303446,0.0014021567767485976,0.9999991059303284
4,5,128,asymmetric,0,0.03125,0.009807344526052475,0.9999987483024597,0.03125,0,0.000382980884751305,0.999998927116394,0.008156776428222656,0.0003837015538010746,1.0,1.0,1.7054189811460674e-06,4.183843884675298e-07,0.0006470512016676366,0.0010935962200164795,0.9999994039535522
4,5,128,asymmetric,1,0.03125,0.009750048629939556,0.9999986886978149,0.03125,0,0.0003803383151534945,0.9999988079071045,0.008685111999511719,0.00035799926263280213,1.0,1.0,1.2673035598709248e-06,3.097729859291576e-07,0.0005267336964607239,0.0015207076212391257,0.9999990463256836
4,5,128,asymmetric,2,0.03125,0.00980704091489315,0.9999988079071045,0.03125,0,0.000383180333301425,0.9999980926513672,0.00561070442199707,0.0005508167669177055,1.0,1.0,8.54908080327732e-07,2.0905997644149465e-07,0.0004685417516157031,0.000720322597771883,0.9999997615814209
4,5,128,high_dynamic_range,0,16.0,1.6441147327423096,0.9999789595603943,9.86459732055664,0,0.0016319502610713243,1.0000033378601074,0.5570297241210938,0.0009383255382999778,1.0,1.0,9.755245500286946e-09,3.536975434759171e-10,5.5428724721195977e-08,1.6596180785199977e-07,1.0000001192092896
4,5,128,high_dynamic_range,1,16.0,1.6772655248641968,0.9999791979789734,12.0,0,0.0016316886758431792,1.0000033378601074,0.810943603515625,0.0007902484503574669,1.0,1.0,-2.0561287783493754e-08,1.5476331327590742e-10,1.0861117516469676e-07,3.4388094150017423e-07,1.000000238418579
4,5,128,high_dynamic_range,2,16.0,2.5853490829467773,0.9999777674674988,16.0,0,0.00257197767496109,0.9999999403953552,2.950286865234375,0.003419233253225684,1.0,1.0,1.737097250043007e-06,4.2208915829178295e-07,2.5575609470251948e-05,6.648328417213634e-05,1.0
4,5,128,near_zero,0,1.52587890625e-05,6.7609271354740486e-06,0.9999779462814331,1.52587890625e-05,0,0.0013336179545149207,1.0000028610229492,4.200206603854895e-06,0.0013336518313735723,1.0,0.8888888888888888,-2.3254719039300653e-08,4.697753297477902e-10,5.094334483146667e-07,1.3872530644221115e-06,0.9999999403953552
4,5,128,near_zero,1,1.52587890625e-05,7.120760528778192e-06,0.999976396560669,1.52587890625e-05,0,0.001398072810843587,1.000002384185791,4.401488695293665e-06,0.0014181836741045117,1.0,1.0,-1.3026040690533591e-08,1.0230710500991336e-08,6.110640242695808e-07,1.5635218915122095e-06,1.0
4,5,128,near_zero,2,1.52587890625e-05,6.76261561238789e-06,0.9999783635139465,1.52587890625e-05,0,0.0013377731665968895,1.0000038146972656,4.027984687127173e-06,0.0011956609087064862,1.0,1.0,1.9603685785796188e-08,-1.3924237318718724e-09,4.5873457565903664e-07,1.0904884675255744e-06,1.0
4,5,512,normal,0,0.015625,0.007673898246139288,0.999972939491272,0.015625,0,0.0015111513203009963,1.0000096559524536,0.0041623711585998535,0.0013245893642306328,1.0,1.0,7.606391250192246e-07,1.8206161200851056e-07,0.0004933740710839629,0.001168963499367237,0.9999995231628418
4,5,512,normal,1,0.015625,0.007881969213485718,0.9999723434448242,0.015625,0,0.0015495570842176676,1.00001060962677,0.0044918060302734375,0.0012387707829475403,1.0,1.0,7.598933962071897e-07,2.1014599838053982e-07,0.0004936591722071171,0.0011376263573765755,0.9999994039535522
4,5,512,normal,2,0.015625,0.007901908829808235,0.9999706745147705,0.015625,0,0.0015569559764117002,1.000009536743164,0.0053312331438064575,0.0017491589533165097,1.0,1.0,1.431000328011578e-06,3.4838774354284396e-07,0.0006891401135362685,0.0015460510039702058,0.9999988079071045
4,5,512,heavy_tailed,0,0.03515625,0.016568290069699287,0.9999337792396545,0.033203125,0,0.00228597829118371,1.0000102519989014,0.008701503276824951,0.001958753913640976,1.0,1.0,3.5084624414594145e-06,8.952576422416314e-07,0.0010781708406284451,0.003238609991967678,0.9999974966049194
4,5,512,heavy_tailed,1,0.0390625,0.016281751915812492,0.9999365210533142,0.036156028509140015,0,0.0022450790274888277,1.0000076293945312,0.009061276912689209,0.0017954283393919468,1.0,0.9047619047619048,3.403476057428634e-06,8.490821983286878e-07,0.0010415904689580202,0.0028228736482560635,0.9999964237213135
4,5,512,heavy_tailed,2,0.033203125,0.0163457952439785,0.9999354481697083,0.03125,0,0.0022550972644239664,1.000004768371582,0.011204838752746582,0.0024691412691026926,1.0,0.9047619047619048,6.0934007706237026e-06,1.5130840438359883e-06,0.0014362973161041737,0.0039650388062000275,0.9999924898147583
4,5,512,outliers,0,0.5,0.044928304851055145,0.9999711513519287,0.375,0,0.0013922489015385509,1.0000094175338745,0.04017829895019531,0.001121785957366228,1.0,1.0,3.5564612517191563e-06,8.764538392824761e-07,0.0004618449602276087,0.0007349183433689177,0.9999997615814209
4,5,512,outliers,1,0.5,0.04027317091822624,0.9999740719795227,0.3087615966796875,0,0.0012514706468209624,1.0000112056732178,0.024140357971191406,0.0008208956569433212,1.0,1.0,5.14130533701973e-06,1.2894254268758232e-06,0.0009712983155623078,0.0029830257408320904,0.9999958276748657
4,5,512,outliers,2,0.5,0.04273587465286255,0.9999699592590332,0.3125,0,0.001334326807409525,1.000011682510376,0.08481597900390625,0.002882779110223055,1.0,0.9047619047619048,2.7403566491557285e-05,6.893134013807867e-06,0.0014097229577600956,0.003433272009715438,0.9999971389770508
4,5,512,asymmetric,0,0.03125,0.0099638095125556,1.000002384185791,0.03125,0,0.0003888676001224667,0.9999960660934448,0.009926319122314453,0.00035670874058268964,1.0,1.0,1.576990143803414e-06,4.017538230982609e-07,0.0006808756734244525,0.0016373766120523214,0.9999988675117493
4,5,512,asymmetric,1,0.03125,0.00997920148074627,1.0000026226043701,0.03125,0,0.00038963952101767063,0.9999946355819702,0.006557345390319824,0.00029325843206606805,1.0,1.0,7.221809710244997e-07,1.9878709167642228e-07,0.0004311167576815933,0.0005561303696595132,0.9999997019767761
4,5,512,asymmetric,2,0.03125,0.009919818490743637,1.0000022649765015,0.03125,0,0.0003873087407555431,0.9999921321868896,0.008852958679199219,0.0003486034693196416,1.0,1.0,1.9394060473132413e-06,5.022508275942528e-07,0.0006868182681500912,0.0016640096437186003,0.9999988079071045
4,5,512,high_dynamic_range,0,16.0,1.8963829278945923,0.999974250793457,16.0,0,0.0018777584191411734,1.0000150203704834,1.00146484375,0.0017285645008087158,1.0,1.0,7.963682037370745e-06,1.9943981897085905e-06,0.0006656013429164886,0.0018802675185725093,0.9999984502792358
4,5,512,high_dynamic_range,1,16.0,1.8317919969558716,0.9999735355377197,12.0,0,0.0017982558347284794,1.000016212463379,1.160919189453125,0.0015963775804266334,1.0,1.0,1.7209002001195017e-09,1.3746423443983247e-10,5.188727225657885e-10,1.9249071225857506e-09,1.0000001192092896
4,5,512,high_dynamic_range,2,16.0,3.0563840866088867,0.9999658465385437,16.0,0,0.003008337924256921,1.000012993812561,3.25421142578125,0.004232768900692463,1.0,1.0,1.8680253788261325e-07,4.21319228394168e-08,5.655101062984613e-07,1.622253876121249e-06,0.9999999403953552
4,5,512,near_zero,0,1.52587890625e-05,7.740799446764868e-06,0.999972403049469,1.52587890625e-05,0,0.0015243152156472206,1.000006914138794,4.210043698549271e-06,0.0012855770764872432,1.0,1.0,-7.963368631180856e-09,-9.321050598032343e-10,4.814937710762024e-07,1.3640240013046423e-06,0.9999999403953552
4,5,512,near_zero,1,1.621246337890625e-05,7.908324732852634e-06,0.9999719858169556,1.52587890625e-05,0,0.0015547043876722455,1.0000040531158447,4.1807652451097965e-06,0.0012416172539815307,1.0,1.0,-3.706334084085938e-08,-3.374733825722842e-09,4.961766535416245e-07,1.1977462008871953e-06,1.0000001192092896
4,5,512,near_zero,2,1.52587890625e-05,7.879022632550914e-06,0.999971330165863,1.52587890625e-05,0,0.0015524469781666994,1.0000079870224,5.027628503739834e-06,0.0017225409392267466,1.0,1.0,-4.686384613705741e-08,1.274724548139261e-09,6.827613105997443e-07,1.6809948419904686e-06,1.0
4,5,2048,normal,0,0.017578125,0.00891150627285242,0.9999653100967407,0.015625,0,0.0017554041696712375,0.9999562501907349,0.007056295871734619,0.0017979745753109455,1.0,1.0,1.6432740039817872e-06,3.85242316269796e-07,0.0006866903277114034,0.0017249973025172949,0.9999985098838806
4,5,2048,normal,1,0.017578125,0.008764754049479961,0.9999672770500183,0.015993177890777588,0,0.0017252870602533221,0.9999591708183289,0.007485151290893555,0.001946820062585175,1.0,1.0,2.041228299276554e-06,4.827119255423895e-07,0.0007946564583107829,0.001980873988941312,0.9999980926513672
4,5,2048,normal,2,0.017578125,0.00892772525548935,0.9999650716781616,0.016118526458740234,0,0.0017600706778466702,0.9999620914459229,0.005219459533691406,0.0015402681892737746,1.0,1.0,1.146841555055289e-06,3.0106724580036826e-07,0.0006239782087504864,0.0015996953006833792,0.9999988079071045
4,5,2048,heavy_tailed,0,0.0625,0.02069639042019844,0.9998985528945923,0.046875,0,0.002856364008039236,0.9999688267707825,0.016577839851379395,0.00298125552944839,0.75,1.0,8.949904440669343e-06,2.2515555428981315e-06,0.0016497760079801083,0.004199941176921129,0.9999911785125732
4,5,2048,heavy_tailed,1,0.0625,0.02035580947995186,0.9998996257781982,0.04296875,0,0.0028109580744057894,0.9999706745147705,0.016762495040893555,0.003186166984960437,1.0,1.0,1.1442939467087854e-05,2.859730784621206e-06,0.0019211000762879848,0.004457144532352686,0.9999901652336121
4,5,2048,heavy_tailed,2,0.0625,0.020337248221039772,0.9999004006385803,0.04296875,0,0.0028121815994381905,0.9999661445617676,0.012003064155578613,0.002390184672549367,1.0,1.0,5.131821581016993e-06,1.308093033003388e-06,0.0013028114335611463,0.0014508605236187577,0.9999996423721313
4,5,2048,outliers,0,0.5,0.05681444704532623,0.9999552965164185,0.5,0,0.0017652412643656135,1.0001457929611206,0.07012605667114258,0.002903371350839734,1.0,1.0,0.0001614624197827652,4.0644401451572776e-05,0.004231300204992294,0.0095620546489954,0.9999564290046692
4,5,2048,outliers,1,0.5,0.04798801615834236,0.9999657869338989,0.375,0,0.001491605769842863,1.0001362562179565,0.04805755615234375,0.0014693832490593195,1.0,1.0,3.3832533517852426e-05,8.473421075905208e-06,0.0024159164167940617,0.005514440126717091,0.9999848008155823
4,5,2048,outliers,2,0.5,0.04869857057929039,0.9999656677246094,0.375,0,0.0015173451974987984,1.0001474618911743,0.005219459533691406,0.00030250687268562615,1.0,1.0,5.835893261973979e-07,1.7352797954117705e-07,0.0003822037542704493,0.0005680255126208067,0.9999997615814209
4,5,2048,asymmetric,0,0.03125,0.009959714487195015,1.000008225440979,0.03125,0,0.00038872018922120333,0.9999915957450867,0.010634422302246094,0.0003157410828862339,1.0,1.0,4.632408035831759e-06,1.1413787888159277e-06,0.0010297474218532443,0.004805158358067274,0.9999889135360718
4,5,2048,asymmetric,1,0.03125,0.009810326620936394,1.0000081062316895,0.03125,0,0.0003830895002465695,0.9999779462814331,0.010800376534461975,0.0004893539007753134,1.0,1.0,2.2915298814041307e-06,5.834259582115919e-07,0.000756613037083298,0.001177144586108625,0.999999463558197
